Date,Open,High,Low,Close,Adj Close,Volume
2020-05-21,83.099998,85.199997,82.900002,84.099998,83.838699,37290144
2020-05-22,83.400002,83.900002,82.000000,82.800003,82.542740,29252676
2020-05-26,83.900002,85.699997,82.599998,83.099998,82.841805,38014864
2020-05-27,84.099998,86.000000,84.000000,84.550003,84.287308,57947903
2020-05-28,86.000000,88.150002,84.550003,87.000000,86.729691,96179680
2020-05-29,85.550003,87.500000,84.650002,87.000000,86.729691,80813537
2020-06-01,88.900002,91.199997,88.000000,89.550003,89.271767,71070852
2020-06-02,90.000000,97.300003,89.750000,96.500000,96.200172,125407771
2020-06-03,100.000000,101.449997,97.400002,98.750000,98.443184,90598067
2020-06-04,99.000000,101.400002,96.800003,98.500000,98.193962,72078707
2020-06-05,100.449997,112.449997,99.050003,110.750000,110.405899,187209208
2020-06-08,114.000000,119.150002,113.349998,115.449997,115.091293,136943010
2020-06-09,117.449997,117.900002,110.250000,111.449997,111.103722,79473751
2020-06-10,111.000000,113.000000,108.500000,111.400002,111.053879,84038431
2020-06-11,109.900002,111.150002,105.000000,106.150002,105.820190,55485897
2020-06-12,98.000000,106.250000,98.000000,105.300003,104.972832,92989560
2020-06-15,104.650002,104.650002,100.050003,100.500000,100.187744,69318356
2020-06-16,102.000000,103.500000,92.000000,94.750000,94.455612,215476711
2020-06-17,93.000000,96.400002,91.800003,95.400002,95.103592,110830038
2020-06-18,95.000000,97.199997,94.150002,96.349998,96.050636,58964344
2020-06-19,96.500000,103.900002,95.599998,102.500000,102.181534,135462757
2020-06-22,102.349998,104.900002,101.000000,102.650002,102.331070,68545834
2020-06-23,103.000000,106.000000,101.900002,104.400002,104.075630,68638552
2020-06-24,105.250000,110.800003,104.199997,104.800003,104.474388,125457492
2020-06-25,103.849998,106.300003,101.650002,103.800003,103.477493,63198285
2020-06-26,105.400002,106.050003,100.349998,101.400002,101.084953,56327855
2020-06-29,101.400002,101.400002,98.050003,99.449997,99.141006,43274006
2020-06-30,101.750000,102.300003,97.300003,98.250000,97.944733,50764363
